id_train,review,label
88,"beli ini karena aku udah pake yang bright stuff moisturizer, jadi penasaran sama face wash nya. dan ternyata produk ini cocok di aku, dan worth buat angkat kotoran, bikin cerah dan ga bikin kulit kering, harganya juga murah banget.",1
89,"menurut aku recommended banget, apalagi pakai rangkain brighteningnya yang pastinya ada kandungan Niacinamide & collagen
yang dapat mencerahkan wajah dan membuat wajah jadi segar, memperkuat skin barrier dan mengangkat kotoran di wajah",1
90,Suka banget sama face wash ini karena ga ribet gitu loh ga perlu di gosok gosok lgi karena sdh ada busa nya gitu jdi mempermudah banget dan juga cocok banget di pakai hari hari karena tekstr nya ringan dan juga ga bikin kulit aku jadi kering gitu,1
91,"nggak tau kenapa aku pake produk ini malah bruntusan di dahi, padahal banyak review yang bilang cocok. sedih bangeett nggak cocok di aku... padahal brharap bakal cocok gitu ???? akhirnya produknya aku kasih ke adekku, semoga di dia cocok deh",0
92,"ini sunscreen pertama aku, sampe sekarang udah 4 tahun pake ini. karena cocok banget di muka aku yang oily. awalnya takut karena muka ku gampang jerawatan. tapi ga nyangka se cocok itu sama sunscreen ini. jadi keterusan sampe sekarang pake ini cocok juga buat base make up",1
93,"Enak banget sih, micellar water dari bberapa tahun yang lalu. Udah coba berbagai merek tetep balik ke garnier lagi wkwk. Ini tuh ngangkat kotoran banget kalo abis make up, harganya juga terjangkau dan carinya gak susah. Udh repurchase teruss gatau udh abis berapa botol saking cintanya. Samsek gabikin breakout di kulit pokonya cinta banget sama garnier huhu",1
94,"Produk ini bagus banget , dia mampu membersihkan make up hingga 99% . Dan juga dapat membuat wajah lebih glowing . Aku sangat merekomendasikan produk ini . Dijamin kalian tidak bakal nyesel kalo pakai produk ini",1
95,"Awalnya memang mau beli produk ini karena aku mau nyari alternatif lain selain foundation soalnya aku sempet lagi males pergi-pergi pake foundation. Setelah dicoba, produk ini bisa banget buat tone-up sekaligus mencerahkan wajah. Tapi pakenya dikit aja karena sedikit aja udah ngasih efek yang lumayan.",1
96,"buat kulit aku yg kering sesuka itusih sama tekstur nya yg gentle pas dipake gada busanya trs juga no fragrance jadi gada baunya sama sekali enaknya lagi bisa dipake dengan atau tanpa air, untuk hasilnya langsung lembut gitu abis dipake dan cukup mertahanin kelembaban kulit",1
97,"Gak cocokkk dan bikin sakit hati sih, ya secara  dulu masih newbie banget dan langsung nyoba ini dan beli langsung di counter masih yang edisi jarnya plastik biru muda itu loh, eh malah gak cocok dikulit saya saudara-saudara dan cocok di kulit kakakku, di aku sih habis pakek ini pasti besoknya muncul tuh bruntusan dan wajahku jadi kusem.. yaudahlah ya itu masa lalu ",0
98,aku pake ini karna waktu sekolah sering terpapar sinar matahari awalnya bikin wajah aku jadi lembab tapi lama kelamaan malah bikin wajah makin kusam padahal aku udah repuchase berkali kali but tetep aja setiap pake ss ini wajah malah jadi kusam,1
99,"ini sunscreen lumayan lama juga aku pakai skitar 3 tahunan karena bagus di kulitku yg oily acneprone, walaupun dulu masih jerawatan parah juga aku gak pernah skip sunscreen, alcoholnya nyengat ya, trus kalo gak segera di blend kadang jadi nempel nempel susah di belnd, yang penting gak bikin jerawatan dan minyakan",1
100,"Untuk harganya affordable banget. Tapi di aku jatohnya malah abis bangun tidur minyakan parah di T-zone, aku pikir karna pakenya kebanyakan Setelah aku kurangin tetep aja minyakan. Tp untuk kulit yg bagian keringnya emang melembapkan banget sih. Mungkin bakal tetep aku abisin. Tp ga bakal repurchase.",0
101,first time nyobain ini thn lalu dan ssh bgt nyarinya...suka bgt sama teksturnya berbentuk gel dan clear gtu..hydrating banget apalagi pakenya sblm tdr cuma sampe abis ga ngerasain efek apa2 pas pakai ini...hrgnya lmyn utk drugstore tp klo yg pake utk kulit kering lebih cocok sptnya dan so far utk produk hadalabo memang cocok2 aja selama ini aku pake,1
102,aku pake ini juga punya temenku dalam seminggu beberapa kali. hasilnya yang aku rasain cuma cerah instan dan rasa seger bersih sehabis cuci muka. wanginya enak jugaa tapi ga tau aman untuk kulit sensitif apa engga.,1
103,"sprayernya nyaman dipakai, ngeluarin isi produknya dgn volume yg pas sesuai kebutuhan. sensasi segernya berasa. lumayan ngunci make-up, walaupun nggak setahan lama seharian gitu. tapi harganya yg affordable dan kualitasnya sesuai.",1
104,"Dapet ini waktu ada emina kesekolahan, teksturnya kek cresm gitu sih, warnanya putih. Ada spfnya juga. tp pas aku coba pake, ternyata gaa bisa nahan minyak dimuka akuu huhuu. Jadi waktu dipake itu pasti kilang minyak. Akhirnya ga aku pake lagi deh, hehehe",0
105,"pernah pakai produk ini sekitar 5 tahun yang lalu saat masa puber dan jerawat lagi banyak banyaknya. sama sekali gak suka dengan sealing jell ini karena gak ngaruh apa2 ke jerawat, cuma bikin kering dan malah jadi perih n berbekas.",0
106,"Produk ini dikatakan pula untuk membantu perawatan pecerahan kulit wajah dengan 5 jenis menyamarkan noda hitam, warna kulit tidak merata, wajah kusam, bekas jerawat dan melindungi dari sinar matahari. Kalau aku ini bisa dipakai disaat mendadak karena tdk perlu menggunakan bedak. Serta teksturnya yang mudah di blend.",1
107,"Pengen bgt bisa cinta sama produk ini,  karena hype dimana-mana dan pd bilang bagus. Tapi di aku malah bikin bruntusan. pertama kali pake masih blm nyadar kalo bruntusan yg ada itu gara gara produk ini.  setelah 2-3x pake mulai curiga. trus nyoba buat stop pake dulu,  bruntusannya mulai hilang.  trus mau nyoba pake lagi beberapa minggu setelahnya,  dan yap!  makin yakin kalo yg bikin bruntusan muncul itu,  ya produk ini. untung baru beli yg travel sizenya. 
beli produk ini,  sekaligus sama lip sleeping masknya,  kirain produk lipnya bakalan ga cocok juga. tapi malah cinta bgt sama produk lipnya????",0
108,"Beli karena ada banyak yang bilang bagus terus juga harganya murah,aku baru pertama kai nyoba,bikin muka lembab sih tapi aku gasuka sama teksurnya yang kentel tapi susah buat meresap ke kulit jd pas aku pakein serum serum nya juga jadi kurang meresap ke kulit gitu",0
109,"dulu sempet satu bulan cobain facial foam ini. awal pemakaian muka jadi cerah.. lama2 kok setelah beberapa minggu pemakaian malah bkin jerawat merah2 d pipi lumayan banyak, d situ masih positive, mngkin purguing. jadi gw masih pake smpe sekitar satu bulan. tp selama satu bulan itu jerawat gw malah nambah di tempat2 lain, dan di situ gw mikir. ini bukan purguing, ini BO. akhirnya gw donasikan ke temen gue dan gw ganti facial wash lain. sayang bgt sih.. soalnya d gw efek memutihkannya keliatan bgt. tp yaudhla.",0
110,Produk yang sangat berbusa. di gw si cocok-cocok ada cuman memang agak ketarik. but its okay muka terasa lebih bersih dan cerah seketika jadinya. jangan lupa pake toner aja kalo udah pake ini. Buat rating gw kasih 8.5/10 sangat rekomendasiin buat yg oily,1
111,"Bikin jadi jerawat lebih parah di aku:( baunya enak,teksturnya gel dan mudah diaplikasiin, warnanya ijo muda. Abs pake ini kerasa segerr mukanya, tp gatau dah mukaku knp menolak ini masker, jerawat jd makin parah hiks.",0
112,"aku nyoba produk whitelab serangkaiannya bikin nagih hehe karna kandungannya bagus untuk kulit wajah gabikin efek sampingnya hehe, tonernya bikin muka clam,seger dan tentunya bikin kulit muka jadi lembab, secinta ini pokoknya sm produk² ini????",1
113,Aku kenal produk ini dari temenku. Hehe awalnya nyobain dulu punyae temenku. Tapi ternyata gaada ngaruh apapun. Ganambah parah dan gabikin jerawat kempes ????. Tapi temenku ngaruh kok. Mungkin kulitku aja yang badak wkwk. Akhirnya aku pindah pakai l***sa ????,0
114,"sama seperti tonernya, aku beli karna mau nyoba2 aja. Efek mencerahkannya si kurang dapet cuma ngelembapin aja si. Baunya mirip kayak tonernya (buat yg sensitif kurang cocok si). teksturnya ringan dan mudah buat dibaurin. okee si tapi kalo ditanya repurchase? engga siii mending coba yang lain.",1
115,"dulu pas masi sekola di rekomendasi sama temen, katanya ini cream pencerah gitu. aku beli dan aku pake, tapi hasilnya malah kaya lebay banget, awalnya bikin kulit matte, tapi lama lama jadi minyakan banget.",0
116,"produk ini ku gunakan sebagai pelembab + primer dan tidak ku gunakan daily. yang aku suka banget karena teksturnya kaya gel jadi ngga menutup pori tapi tetep ngasi efek blurring. teksturnya sedikit lengket, tapi make up jadi lebih nyatu dan tahan lama. untuk yang mukanya acne prone dan super oily, ini tuh penyelamat bgt.",1
117,"ngga lagi lagi deh nyoba clay mask yang ada sensasi mintnya, aku pake clay mask ini besokannya wajahku langsung merah-merah, beruntusan kecil* dan agak panas gt kulit wajahku, langsung gak pake lama aku ke dokter spkk, kata dokter kulitku sensitif gak bisa pake produk untuk wajah yang ada matcha dan mintnya",0
118,"Baru pertama kali cobain, katanya si mantuliti gitu dan emang cepet banget sold out nya. Enak sih wanginya kalem gitu dan cukup ngangkat kotoran di muka jd bikin segee mukanya. Menenangkan, tp cukup agak ketarik gt entah kenapa aku jg ga tauu :((",1
119,"moisturizer nya wanginya soft gak menyengat, teksturnya yang gel jadi gak bikin muka tambah berminyak, first time sih pake moisturizer dari azarine ini, dan kayanya aku bakal ketagihan, karena wanginya yang khas jadi bikin nagih???? kandungan vitamin C nya jga bagus untuk mencerahkan kulit aku????",1
120,"face wash ini formulanya ga neko2 sih, cocok banget buat skincare newbie & kulit yg sensitif. busanya lembut & banyak, wanginya juga enak trus setelah pake ini muk jadi terasa bersih, kesat, & ga bikin kulit kering ketarik.",1
121,"Awalnya cobain micellar ini recommendasian temen. Waktu itu aku lg nyari pembersih makeup yg bener-bener bisa ngangkat sisa makeup yg aku pake. Meskipun kulit aku ngga sensitive, aku tetep pilih micellar water garniernya yg jenis ini karena aku liat juga kandungannya yg ngga ada tambahan parfum & alkohol. Awalnya aku pake buat bersihin muka abis jalan dari luar, ternyata kotoran debunya ke angkat. Terus ke kulit akunya berasa enak, adem kaya ringan gitu mukannya. Dan aku coba juga buat hapus makeup nih, hasilnya pun ngga ngecewain, sisa makeup acara pun keangkat, ngga lama juga tergantung kita cara bersihinnya gimana. For all, aku klop pake ini meski kulit aku normal cenderung berminyak yah (combination istilahnya) tapi cocok pake micellar water yg ini. Sekarang hampir tiap hari abis aktivitas aku suka pake ini, dan ngga perlu dibilas juga jd ngga ribet kalau kalian cape terus ketiduran. Tapi usahain mandi sih karena aktivitas mau berat ngga berat pasti keluar ketingat mau dikit atau banyak. Thankyou..",1
122,"Sukaaa sama produknya karena dia tipe gel gitu, tapi tetep mudah meresap dikulit kok. Dan paling suka moisturizer ini ada sensasi dinginnya jadi bikin suka banget makenya???? terus juga di kulit aku yg kombinasi-berminyak, meskipun ini moisturizer yaah tetep harus banget dipakai, tenang aja kok dia gak nimbulin efek berminyak berlebih gitu di wajah, tetep bisa ngeresep sempurna kok???????????????? yukyuk cobain biar gak penasaraan",1
123,"gatau kenapa gacocok pake produk ini, soalnya baru pertama pake langsung muncul jerawat gede bgt trs lama kelamaan byk muncul bruntusan :( busanya ga terlalu banyaak trs pas dibilas agak licin gt sih. abis pake ini ga kerasa keset sih tp aku ngerasa kalo pake ini muka blm bersih secara maksimal",0
124,"Thank you FDxWardah????????. Pertama buka night cream ini aku liatnya dia kaya yang bakal lengket gitu siih tapi ternyata dia cepet nyerepnya padahal teksturnya lumayan thick. Terus wanginya sama kaya semua series lightening nya wardah dan aku gaada masalah sama sekali. Setelah pake ini sekama 2 minggu, di aku dia bagus bagus aja sih bikin lembab juga kenyal gitu pas bangun tidur, untuk efek mencerahkan dari niacinamide nya belum keliatan sih mungkin setelah habis 1 jar baru bisa keliatan, tapi yang pasti setelah pake ini muka ga keliatan lelah aja walaupun abis gadang (ya biasanya emang skinkeran dulu walaupun akhirnya gadang wkwk)",1
125,"Aku baca review orang2 kalau produk ini bagus. Dari harganya pun juga murah, jadi aku tertarik lah untuk nyoba. Pas aku coba beberapa kali, timbulah break out di wajah aku. Akhirnya aku berhentiin make produk ini, dan lama2 kondisi kulit aku balik lagi. Aku juga pas make masker ini ngerasa di kulit tuh pedes banget, aku gatau sih ini cuma di kulit aku doang atau gimana. Tapi temen aku ada yang selalu make ini dan cocok2 aja. Jadi menurutku produk ini bagus, tapi di aku ga cocok.",0
126,"Yang aku ngga suka dia tuh narikkkk bgt sampe sakit gt kulitku dan sangat tidak direkomendasikan untuk yg kulitnya sensitif kaya aku, karena setelah make ini bakal merah2 dan jadi gatell gatau kenapa (mungkin efek terlalu kering), komedo dan pori2 juga ga ada bedanya gt loh cuman berasa lebih bersih aja tp ga suka sm efek nariknya itu yaampun sampe mata pedih :(",0
127,"baguss, ga bikin muka ketarik, ga bikin jerawat n bruntusan, muka kerasa bersih jugaa, buat ngapus make up juga bagus, semua make up nya keangkat bersih, tapi abis pake ini jangan lupa cuci muka yaaa, biar muka nya engga iritasi sama kemerahan, dulu akuu gitu, abis make ini engga cuci muka, kirain micellar water tuh kaya tonerr ga perlu dicuci abis dipake, pantesan kok dulu make ini malah jerawatan ya, sempet ngira ini engga cocok, eh ternyata harus di cuci mukanya, cocok banget sama kulit akuuu < 333",1
128,"Awalnya super penasaran sm produk ini, udh coba rutin 2x seminggu tp tiap dipake rasanya panas & stlh itu malah muncul bruntusan :( awalnya sih mikir itu keluarin kotoran yah... tp lama2 risih jg kalo abis maskeran malah numbuh jerewong. Akhirnya ga dipake lg.
Repurchase? Of course NO. Sowry.",0
129,"Sering pake ini sebagai base dan setting spray. Hasilnya cukup oke, bikin make up jd dewy finish. Aromanya jeruk banget. Enak sih. Tapi kalo dipake setelah aktivitas dibawah matahari menurutku efeknya kurang soothing, ga dingin gitu. Dan botolnya terlalu kecil jd cepet abisnya.",1
130,"Semenjak rutin pake facial wah dari n'pure , jerawat ku perlahan hilang & mengangkat bekas kotoran diwajah aku kalau (habis dari luar) , terus kulit wajah ak jadi halus & segar dimuka ku???? packaging nya simple untuk dibawa kemana"" ????",1
131,Coba-coba beli ini karena emang lagi getol banget cari obat jerawat. Secara itu jerawat ilang muncul tiada henti. Dari segi harga muraaah banget sih. Tapi di mukaku ngga mempan babar blas. Bahkan untuk jerawat yg baru timbul ngga ngefek apa-apa. Jerawat yg mateng pun aku olesin kok ngga ada perubahan sama sekali ya. Kalau repurchase engga deh kayaknya.,0
132,"di aku ga ngefek sama sekali, pdhl udah ku barengin dgn toner, facial wash dan satu produk lg tp aku lupa apa namanya:( baunya agak ga enak juga. intinya gak ngefek sama sekali di aku malah tonernya yg lumayan ngefek.",0
133,"Bingung mau kasih bintang 5 atau 4. Secara baru pertama kali pake, tapi emang udah beberapa bulan pake buat ngabisin aja. Bersihinnya bersih, gel berbusa gitu, baunya agak ganggu tapi masih oke. Feel setelahnya gak ketarik tapi gak yg lembab banget. Masih pengen coba2 yg lain yg setipe sih",1
134,"ini ngangkat minyak banget banget, buat yg kulitnya oily oke banget pasti. untuk kulit kering kurang cocok dipake karena afternya ketarik banget muka???? tapi ini jujur oke banget ngangkat pori pori dan bersih tanpa minyak, cuman di kulitku kurang cocok aja.",0
135,"my first fw, asli ini bagus bikin cerah tapi sayang bikin keset, dan ruam merah huhuu, maybe karna ingredient nya gacocok ya dikulit aku yg oily to sensitive ini, but this is a good product, dicoba ya! semoga bermanfaat!",0
136,"Ini dia yang menemani kulitku dari yang kusem nyampe lebih cerah suka bgt,, aku pake semua produk yang garnier sakura bener2 merubahku,, bau nya wangi,, harganya gak nguras kantong kok,, mudah diratain di muka,, bener2 dia pertama kali aku pake sleeping mask,, suka deh pokoknya",1
137,"Sedihhh bgttt serum ini ga cocok di mukaku pdahal positif bg bakalan cocok. awal pkek ini rasanya cekit² gitu aku kira mungkin efeknya lgi berkerja tpi saat pemakain sekitar kurleb seminggu wajahku jdi timbul bnyak jerawat di daerah pipi trs merah² gitu aku kira purging jdi tetep aku lanjutin smpek ±1bulan malah makin parah akhirnya aku stop sekarang wajahku bener² jdi iritasi, skin barir ku juga ikut rusak:((",0
