,Text_Final,tokens,label
95,kering suka itusih tekstur gentle tidak busa tidak parfum tidak wangi enak bisa hasil langsung lembut cukup mertahanin lembap,"['kering', 'suka', 'itusih', 'tekstur', 'gentle', 'tidak', 'busa', 'tidak', 'parfum', 'tidak', 'wangi', 'enak', 'bisa', 'hasil', 'langsung', 'lembut', 'cukup', 'mertahanin', 'lembap']",1
96,tidak buruk sakit hati langsung langsung counter tidak buruk cocok muncul bruntus kusam,"['tidak', 'buruk', 'sakit', 'hati', 'langsung', 'langsung', 'counter', 'tidak', 'buruk', 'cocok', 'muncul', 'bruntus', 'kusam']",0
97,sering lembap tapi lama kelam makin kusam repurchase tapi kusam,"['sering', 'lembap', 'tapi', 'lama', 'kelam', 'makin', 'kusam', 'repurchase', 'tapi', 'kusam']",1
98,lama bagus jerawat walaupun jerawat parah tidak skip alkohol sangat tidak gampang belnd penting tidak jerawat,"['lama', 'bagus', 'jerawat', 'walaupun', 'jerawat', 'parah', 'tidak', 'skip', 'alkohol', 'sangat', 'tidak', 'gampang', 'belnd', 'penting', 'tidak', 'jerawat']",1
99,harga tapi jatuh parah banyak kurang tapi kering lembap tapi tidak repurchase,"['harga', 'tapi', 'jatuh', 'parah', 'banyak', 'kurang', 'tapi', 'kering', 'lembap', 'tapi', 'tidak', 'repurchase']",0
100,tahan suka tekstur gel bersih hidrasi belum tidak rasa efek hrgnya tapi kering lebih cocok sptnya cocok lama,"['tahan', 'suka', 'tekstur', 'gel', 'bersih', 'hidrasi', 'belum', 'tidak', 'rasa', 'efek', 'hrgnya', 'tapi', 'kering', 'lebih', 'cocok', 'sptnya', 'cocok', 'lama']",1
101,hasil rasa cerah rasa segar bersih wangi enak tapi tidak bahaya sensitif tidak,"['hasil', 'rasa', 'cerah', 'rasa', 'segar', 'bersih', 'wangi', 'enak', 'tapi', 'tidak', 'bahaya', 'sensitif', 'tidak']",1
102,sprayernya nyaman butuh sensasi segar rasa walaupun tidak tahan lama tapi harga kualitas,"['sprayernya', 'nyaman', 'butuh', 'sensasi', 'segar', 'rasa', 'walaupun', 'tidak', 'tahan', 'lama', 'tapi', 'harga', 'kualitas']",1
103,tekstur cresm warna putih tapi nyata tidak bisa tahan minyak kilang minyak akhir tidak,"['tekstur', 'cresm', 'warna', 'putih', 'tapi', 'nyata', 'tidak', 'bisa', 'tahan', 'minyak', 'kilang', 'minyak', 'akhir', 'tidak']",0
104,jerawat banyak banyak tidak tidak suka jel tidak buruk jerawat kering perih bekas,"['jerawat', 'banyak', 'banyak', 'tidak', 'tidak', 'suka', 'jel', 'tidak', 'buruk', 'jerawat', 'kering', 'perih', 'bekas']",0
105,bantu pecerahan samar noda hitam warna tidak rata kusam bekas jerawat bisa dadak tidak tekstur mudah,"['bantu', 'pecerahan', 'samar', 'noda', 'hitam', 'warna', 'tidak', 'rata', 'kusam', 'bekas', 'jerawat', 'bisa', 'dadak', 'tidak', 'tekstur', 'mudah']",1
106,bisa cinta populer bagus tapi bruntus belum bruntus henti bruntus hilang makin bruntus muncul untung lipnya tidak buruk tapi cinta lipnya,"['bisa', 'cinta', 'populer', 'bagus', 'tapi', 'bruntus', 'belum', 'bruntus', 'henti', 'bruntus', 'hilang', 'makin', 'bruntus', 'muncul', 'untung', 'lipnya', 'tidak', 'buruk', 'tapi', 'cinta', 'lipnya']",0
107,banyak bagus harga murah lembap tapi tidak tidak suka tekstur tapi susah resap serum serum kurang resap,"['banyak', 'bagus', 'harga', 'murah', 'lembap', 'tapi', 'tidak', 'tidak', 'suka', 'tekstur', 'tapi', 'susah', 'resap', 'serum', 'serum', 'kurang', 'resap']",0
108,busa cerah lama jerawat merah banyak purguing tapi lama jerawat tambah bukan purguing jerawat akhir donasi efek memutihkanya tapi yaudhla,"['busa', 'cerah', 'lama', 'jerawat', 'merah', 'banyak', 'purguing', 'tapi', 'lama', 'jerawat', 'tambah', 'bukan', 'purguing', 'jerawat', 'akhir', 'donasi', 'efek', 'memutihkanya', 'tapi', 'yaudhla']",0
109,sangat busa cocok cocok tarik tapi lebih bersih cerah jangan lupa rating sangat rekomendasi,"['sangat', 'busa', 'cocok', 'cocok', 'tarik', 'tapi', 'lebih', 'bersih', 'cerah', 'jangan', 'lupa', 'rating', 'sangat', 'rekomendasi']",1
110,jerawat lebih parah bau enak tekstur gel mudah warna segar tapi tidak tolak jerawat makin parah,"['jerawat', 'lebih', 'parah', 'bau', 'enak', 'tekstur', 'gel', 'mudah', 'warna', 'segar', 'tapi', 'tidak', 'tolak', 'jerawat', 'makin', 'parah']",0
111,serangkaianya nagih bagus tidak efek segar lembap cinta,"['serangkaianya', 'nagih', 'bagus', 'tidak', 'efek', 'segar', 'lembap', 'cinta']",1
112,punyae tapi nyata tidak buruk ganambah parah tidak jerawat kempes tapi pengaruh akhir,"['punyae', 'tapi', 'nyata', 'tidak', 'buruk', 'ganambah', 'parah', 'tidak', 'jerawat', 'kempes', 'tapi', 'pengaruh', 'akhir']",0
113,efek cerah kurang lembap bau mirip sensitif kurang cocok tekstur ringan mudah dibaurin tapi repurchase tidak,"['efek', 'cerah', 'kurang', 'lembap', 'bau', 'mirip', 'sensitif', 'kurang', 'cocok', 'tekstur', 'ringan', 'mudah', 'dibaurin', 'tapi', 'repurchase', 'tidak']",1
114,kola rekomendasi cerah tapi hasil heboh tapi lama lama,"['kola', 'rekomendasi', 'cerah', 'tapi', 'hasil', 'heboh', 'tapi', 'lama', 'lama']",0
115,lembap tidak tidak suka tekstur gel tidak pori tapi efek bluring tekstur sedikit lengket tapi lebih tahan lama jerawat prone super,"['lembap', 'tidak', 'tidak', 'suka', 'tekstur', 'gel', 'tidak', 'pori', 'tapi', 'efek', 'bluring', 'tekstur', 'sedikit', 'lengket', 'tapi', 'lebih', 'tahan', 'lama', 'jerawat', 'prone', 'super']",1
116,tidak clay sensasi clay besokanya langsung merah merah bruntus kecil panas langsung tidak cepat sensitif tidak bisa,"['tidak', 'clay', 'sensasi', 'clay', 'besokanya', 'langsung', 'merah', 'merah', 'bruntus', 'kecil', 'panas', 'langsung', 'tidak', 'cepat', 'sensitif', 'tidak', 'bisa']",0
117,mantap cepat enak wangi cukup angkat kotor sege tenang tapi cukup tarik tidak,"['mantap', 'cepat', 'enak', 'wangi', 'cukup', 'angkat', 'kotor', 'sege', 'tenang', 'tapi', 'cukup', 'tarik', 'tidak']",1
118,lembap wangi lembut tidak tekstur gel tidak tambah minyak lembap kaya tagih wangi nagih vitamin bagus cerah,"['lembap', 'wangi', 'lembut', 'tidak', 'tekstur', 'gel', 'tidak', 'tambah', 'minyak', 'lembap', 'kaya', 'tagih', 'wangi', 'nagih', 'vitamin', 'bagus', 'cerah']",1
119,formula tidak aneh cocok sensitif busa lembut banyak wangi enak muk bersih kesat tidak kering tarik,"['formula', 'tidak', 'aneh', 'cocok', 'sensitif', 'busa', 'lembut', 'banyak', 'wangi', 'enak', 'muk', 'bersih', 'kesat', 'tidak', 'kering', 'tarik']",1
120,recomendasian bersih bisa angkat tidak sensitif tidak tambah parfum alkohol bersih nyata kotor debu angkat rasa enak adem ringan hapus hasil tidak puas acara angkat tidak cepat gantung bersih cocok minyak kombinasi tapi cocok hampir aktivitas suka tidak tidak gampang capek tapi usaha aktivitas berat tidak ringan keringat sedikit banyak,"['recomendasian', 'bersih', 'bisa', 'angkat', 'tidak', 'sensitif', 'tidak', 'tambah', 'parfum', 'alkohol', 'bersih', 'nyata', 'kotor', 'debu', 'angkat', 'rasa', 'enak', 'adem', 'ringan', 'hapus', 'hasil', 'tidak', 'puas', 'acara', 'angkat', 'tidak', 'cepat', 'gantung', 'bersih', 'cocok', 'minyak', 'kombinasi', 'tapi', 'cocok', 'hampir', 'aktivitas', 'suka', 'tidak', 'tidak', 'gampang', 'capek', 'tapi', 'usaha', 'aktivitas', 'berat', 'tidak', 'ringan', 'keringat', 'sedikit', 'banyak']",1
121,suka gel tapi mudah resap suka lembap sensasi dingin suka kombinasi minyak lembap tenang tidak hilang efek minyak lebih bisa resap sempurna yukyuk tidak penasaran,"['suka', 'gel', 'tapi', 'mudah', 'resap', 'suka', 'lembap', 'sensasi', 'dingin', 'suka', 'kombinasi', 'minyak', 'lembap', 'tenang', 'tidak', 'hilang', 'efek', 'minyak', 'lebih', 'bisa', 'resap', 'sempurna', 'yukyuk', 'tidak', 'penasaran']",1
122,tidak tidak buruk langsung muncul jerawat besar lama kelam banyak muncul bruntus busa tidak sedikit licin tidak licin tapi rasa belum bersih maksimal,"['tidak', 'tidak', 'buruk', 'langsung', 'muncul', 'jerawat', 'besar', 'lama', 'kelam', 'banyak', 'muncul', 'bruntus', 'busa', 'tidak', 'sedikit', 'licin', 'tidak', 'licin', 'tapi', 'rasa', 'belum', 'bersih', 'maksimal']",0
123,lengket tapi nyata cepat serap tekstur tebal wangi tidak masalah kama bagus bagus lembap kenyal efek cerah belum bisa tapi tidak lelah walaupun gadang walaupun akhir gadang,"['lengket', 'tapi', 'nyata', 'cepat', 'serap', 'tekstur', 'tebal', 'wangi', 'tidak', 'masalah', 'kama', 'bagus', 'bagus', 'lembap', 'kenyal', 'efek', 'cerah', 'belum', 'bisa', 'tapi', 'tidak', 'lelah', 'walaupun', 'gadang', 'walaupun', 'akhir', 'gadang']",1
124,bagus harga murah tarik timbulah jerawat akhir berhentin lama kondisi rasa pedas tidak tapi cocok bagus tapi tidak buruk,"['bagus', 'harga', 'murah', 'tarik', 'timbulah', 'jerawat', 'akhir', 'berhentin', 'lama', 'kondisi', 'rasa', 'pedas', 'tidak', 'tapi', 'cocok', 'bagus', 'tapi', 'tidak', 'buruk']",0
125,tidak tidak suka tarik sakit sangat tidak tolak sensitif merah gatal tidak efek kering komedo pori tidak beda rasa lebih bersih tapi tidak tidak suka efek nariknya pedih,"['tidak', 'tidak', 'suka', 'tarik', 'sakit', 'sangat', 'tidak', 'tolak', 'sensitif', 'merah', 'gatal', 'tidak', 'efek', 'kering', 'komedo', 'pori', 'tidak', 'beda', 'rasa', 'lebih', 'bersih', 'tapi', 'tidak', 'tidak', 'suka', 'efek', 'nariknya', 'pedih']",0
126,bagus tidak lembap tidak jerawat bruntus bersih hapus bagus angkat bersih tapi jangan lupa tidak bagus merah tidak tidak jerawat tidak buruk nyata cocok,"['bagus', 'tidak', 'lembap', 'tidak', 'jerawat', 'bruntus', 'bersih', 'hapus', 'bagus', 'angkat', 'bersih', 'tapi', 'jangan', 'lupa', 'tidak', 'bagus', 'merah', 'tidak', 'tidak', 'jerawat', 'tidak', 'buruk', 'nyata', 'cocok']",1
127,super penasaran rutin tapi rasa panas muncul bruntus kotor tapi lama risih tumbuh jerawat akhir tidak repurchase tidak sowry,"['super', 'penasaran', 'rutin', 'tapi', 'rasa', 'panas', 'muncul', 'bruntus', 'kotor', 'tapi', 'lama', 'risih', 'tumbuh', 'jerawat', 'akhir', 'tidak', 'repurchase', 'tidak', 'sowry']",0
128,sering dasar hasil cukup aroma enak tapi aktivitas efek kurang tenang tidak dingin kecil cepat,"['sering', 'dasar', 'hasil', 'cukup', 'aroma', 'enak', 'tapi', 'aktivitas', 'efek', 'kurang', 'tenang', 'tidak', 'dingin', 'kecil', 'cepat']",1
129,rutin jerawat perlahan hilang angkat bekas kotor halus segar simpel,"['rutin', 'jerawat', 'perlahan', 'hilang', 'angkat', 'bekas', 'kotor', 'halus', 'segar', 'simpel']",1
130,getol obat jerawat jerawat hilang muncul tiada henti harga murah tapi tidak buruk babar blas jerawat timbul tidak efek jerawat tidak repurchase tidak,"['getol', 'obat', 'jerawat', 'jerawat', 'hilang', 'muncul', 'tiada', 'henti', 'harga', 'murah', 'tapi', 'tidak', 'buruk', 'babar', 'blas', 'jerawat', 'timbul', 'tidak', 'efek', 'jerawat', 'tidak', 'repurchase', 'tidak']",0
131,tidak efek tapi lupa bau tidak enak tidak efek efek,"['tidak', 'efek', 'tapi', 'lupa', 'bau', 'tidak', 'enak', 'tidak', 'efek', 'efek']",0
132,bingung tapi bersih bersih gel busa bau ganggu tapi tidak lembap tapi tidak kering,"['bingung', 'tapi', 'bersih', 'bersih', 'gel', 'busa', 'bau', 'ganggu', 'tapi', 'tidak', 'lembap', 'tapi', 'tidak', 'kering']",1
133,angkat minyak kering kurang cocok tarik tapi jujur angkat pori pori bersih minyak kurang cocok,"['angkat', 'minyak', 'kering', 'kurang', 'cocok', 'tarik', 'tapi', 'jujur', 'angkat', 'pori', 'pori', 'bersih', 'minyak', 'kurang', 'cocok']",0
134,asli bagus cerah tapi kesat ruam merah tidak buruk sensitif tapi moga manfaat,"['asli', 'bagus', 'cerah', 'tapi', 'kesat', 'ruam', 'merah', 'tidak', 'buruk', 'sensitif', 'tapi', 'moga', 'manfaat']",0
135,kusam lebih cerah suka rubah bau wangi harga tidak nguras mudah rata suka,"['kusam', 'lebih', 'cerah', 'suka', 'rubah', 'bau', 'wangi', 'harga', 'tidak', 'nguras', 'mudah', 'rata', 'suka']",1
136,sedih serum tidak buruk cocok pkek rasa cekit efek tapi pemakain kurang lebih timbul banyak jerawat merah purging makin parah akhir henti iritasi barir rusak,"['sedih', 'serum', 'tidak', 'buruk', 'cocok', 'pkek', 'rasa', 'cekit', 'efek', 'tapi', 'pemakain', 'kurang', 'lebih', 'timbul', 'banyak', 'jerawat', 'merah', 'purging', 'makin', 'parah', 'akhir', 'henti', 'iritasi', 'barir', 'rusak']",0
137,kurang suka tidak hasil akhir tidak enak sakit kencang tidak angkat kotor tapi,"['kurang', 'suka', 'tidak', 'hasil', 'akhir', 'tidak', 'enak', 'sakit', 'kencang', 'tidak', 'angkat', 'kotor', 'tapi']",0
138,nyata enak tidak aman langsung angkat belah,"['nyata', 'enak', 'tidak', 'aman', 'langsung', 'angkat', 'belah']",1
139,makin ekspektasi tinggi tidak ngurang minyak tapi makin lama makin kusam kasar banyak,"['makin', 'ekspektasi', 'tinggi', 'tidak', 'ngurang', 'minyak', 'tapi', 'makin', 'lama', 'makin', 'kusam', 'kasar', 'banyak']",0
140,tapi langsung kilang minyak pori pori makin lebar tidak efek cerah sedikit lembap,"['tapi', 'langsung', 'kilang', 'minyak', 'pori', 'pori', 'makin', 'lebar', 'tidak', 'efek', 'cerah', 'sedikit', 'lembap']",0
141,jerawat tidak worked beda tidak worked kesimpulanya tidak efek jerawat ongoing tidak mati lebih cepat akhir henti acnol jerawat pimple master jerawat,"['jerawat', 'tidak', 'worked', 'beda', 'tidak', 'worked', 'kesimpulanya', 'tidak', 'efek', 'jerawat', 'ongoing', 'tidak', 'mati', 'lebih', 'cepat', 'akhir', 'henti', 'acnol', 'jerawat', 'pimple', 'master', 'jerawat']",0
142,bisa cocok usaha tahan nyata bruntus parah jerawat minyak tidak buruk suka,"['bisa', 'cocok', 'usaha', 'tahan', 'nyata', 'bruntus', 'parah', 'jerawat', 'minyak', 'tidak', 'buruk', 'suka']",0
143,suka mulus mantap jiwa kencang tapi nyebar rata tidak bau,"['suka', 'mulus', 'mantap', 'jiwa', 'kencang', 'tapi', 'nyebar', 'rata', 'tidak', 'bau']",1
144,clay kilang minyak kurang tapi ering jerawat tidak tapi banyak kering kurang suka tidak buruk kalean clay belum modern,"['clay', 'kilang', 'minyak', 'kurang', 'tapi', 'ering', 'jerawat', 'tidak', 'tapi', 'banyak', 'kering', 'kurang', 'suka', 'tidak', 'buruk', 'kalean', 'clay', 'belum', 'modern']",0
145,sedih tidak buruk gila bisa sehat tidak kusam cerah tidak kusam muncul bruntus sedih tidak buruk tekstur manfaat untung tidak rugi sangat banyak cocok untung repurchase tidak lebih cocok,"['sedih', 'tidak', 'buruk', 'gila', 'bisa', 'sehat', 'tidak', 'kusam', 'cerah', 'tidak', 'kusam', 'muncul', 'bruntus', 'sedih', 'tidak', 'buruk', 'tekstur', 'manfaat', 'untung', 'tidak', 'rugi', 'sangat', 'banyak', 'cocok', 'untung', 'repurchase', 'tidak', 'lebih', 'cocok']",0
146,nyaman tapi lama kelam gatal bruntus tidak buruk kombinasi lebih netral lebih cocok,"['nyaman', 'tapi', 'lama', 'kelam', 'gatal', 'bruntus', 'tidak', 'buruk', 'kombinasi', 'lebih', 'netral', 'lebih', 'cocok']",0
147,bingung jerawat kurang cocok tambah bruntus jerawat kurang cocok tidak bahan kurang cocok,"['bingung', 'jerawat', 'kurang', 'cocok', 'tambah', 'bruntus', 'jerawat', 'kurang', 'cocok', 'tidak', 'bahan', 'kurang', 'cocok']",0
148,suka wangi lembut lembap halus tapi klmbpanya krang brmnyk agk brminyak sedikit sedikit efek cerah sedikit,"['suka', 'wangi', 'lembut', 'lembap', 'halus', 'tapi', 'klmbpanya', 'krang', 'brmnyk', 'agk', 'brminyak', 'sedikit', 'sedikit', 'efek', 'cerah', 'sedikit']",1
149,enak tidak lembap suka tarik jerawat cocok beda cocok,"['enak', 'tidak', 'lembap', 'suka', 'tarik', 'jerawat', 'cocok', 'beda', 'cocok']",1
150,lembap cukup tekstur mudah lembap tidak makin minyak tapi lebih lembap gel dasar,"['lembap', 'cukup', 'tekstur', 'mudah', 'lembap', 'tidak', 'makin', 'minyak', 'tapi', 'lebih', 'lembap', 'gel', 'dasar']",1
151,tekstur padat warna putih busa banyak lembut wangi kuat busa kesat tidak kering tidak lembap bersih kotor bersih cerah belum kurang suka wangi kuat,"['tekstur', 'padat', 'warna', 'putih', 'busa', 'banyak', 'lembut', 'wangi', 'kuat', 'busa', 'kesat', 'tidak', 'kering', 'tidak', 'lembap', 'bersih', 'kotor', 'bersih', 'cerah', 'belum', 'kurang', 'suka', 'wangi', 'kuat']",1
152,tidak buruk tambah minyak muncul komedo hitam efek cerah asli susah ngumpul,"['tidak', 'buruk', 'tambah', 'minyak', 'muncul', 'komedo', 'hitam', 'efek', 'cerah', 'asli', 'susah', 'ngumpul']",1
153,segar bisa hilang jerawat bruntus tapi tidak bruntus kusam tidak bruntus,"['segar', 'bisa', 'hilang', 'jerawat', 'bruntus', 'tapi', 'tidak', 'bruntus', 'kusam', 'tidak', 'bruntus']",1
154,tekstur enak tapi tidak tahan pedas rasa hidung mat tidak tahan cepat garnie,"['tekstur', 'enak', 'tapi', 'tidak', 'tahan', 'pedas', 'rasa', 'hidung', 'mat', 'tidak', 'tahan', 'cepat', 'garnie']",0
155,tidak buruk sedih bagus jerawat prone sensitif bruntus banyak azab sedih,"['tidak', 'buruk', 'sedih', 'bagus', 'jerawat', 'prone', 'sensitif', 'bruntus', 'banyak', 'azab', 'sedih']",0
156,tekstur warna akhir bau tidak tajam lembap rasa sedikit kaku gampang efek melembapkanya tapi bruntus repurchase tidak,"['tekstur', 'warna', 'akhir', 'bau', 'tidak', 'tajam', 'lembap', 'rasa', 'sedikit', 'kaku', 'gampang', 'efek', 'melembapkanya', 'tapi', 'bruntus', 'repurchase', 'tidak']",0
157,aroma kurang hidung alkohol rasa efek colingnya efek kurang minyak kompres kapas jerawat bisa kurang rasa sakit jerawat batu bantu jerawat batu cepat kempes jerawat kecil komedo bisa bantu ering cepat tapi kering kelupas rasa tarik tidak gelisah cepat lembap lembap kering totol masalah kurang ampuh tapi takut kering harga sangat sangat murah mudah banyak tidak,"['aroma', 'kurang', 'hidung', 'alkohol', 'rasa', 'efek', 'colingnya', 'efek', 'kurang', 'minyak', 'kompres', 'kapas', 'jerawat', 'bisa', 'kurang', 'rasa', 'sakit', 'jerawat', 'batu', 'bantu', 'jerawat', 'batu', 'cepat', 'kempes', 'jerawat', 'kecil', 'komedo', 'bisa', 'bantu', 'ering', 'cepat', 'tapi', 'kering', 'kelupas', 'rasa', 'tarik', 'tidak', 'gelisah', 'cepat', 'lembap', 'lembap', 'kering', 'totol', 'masalah', 'kurang', 'ampuh', 'tapi', 'takut', 'kering', 'harga', 'sangat', 'sangat', 'murah', 'mudah', 'banyak', 'tidak']",0
158,tidak ekspektasi cukup sensitif nyata cocok tidak jerawat tidak normal tapi lembap rasa kusam tapi belum eksfo eksfo,"['tidak', 'ekspektasi', 'cukup', 'sensitif', 'nyata', 'cocok', 'tidak', 'jerawat', 'tidak', 'normal', 'tapi', 'lembap', 'rasa', 'kusam', 'tapi', 'belum', 'eksfo', 'eksfo']",1
159,mdh bruntus beautyclas akhir tarik aman langsung merah langsung pori besar timbul jerawat akhir putus tidak berani,"['mdh', 'bruntus', 'beautyclas', 'akhir', 'tarik', 'aman', 'langsung', 'merah', 'langsung', 'pori', 'besar', 'timbul', 'jerawat', 'akhir', 'putus', 'tidak', 'berani']",0
160,langsung jatuh cinta tidak bisa bagus cinta harga tidak puas soldout,"['langsung', 'jatuh', 'cinta', 'tidak', 'bisa', 'bagus', 'cinta', 'harga', 'tidak', 'puas', 'soldout']",1
161,bantu tenang jerawat kempes belum nyata bagus repurchase tapi tekstur lebih padat cumen tidak masalah,"['bantu', 'tenang', 'jerawat', 'kempes', 'belum', 'nyata', 'bagus', 'repurchase', 'tapi', 'tekstur', 'lebih', 'padat', 'cumen', 'tidak', 'masalah']",1
162,segar wangi hilang bekas jerawat tidak kering tidak puas nagih,"['segar', 'wangi', 'hilang', 'bekas', 'jerawat', 'tidak', 'kering', 'tidak', 'puas', 'nagih']",1
163,harga murah gampang tapi syedih tidak buruk tapi jerawat besar besar henti takut tambah banyak moga bisa cocok harga,"['harga', 'murah', 'gampang', 'tapi', 'syedih', 'tidak', 'buruk', 'tapi', 'jerawat', 'besar', 'besar', 'henti', 'takut', 'tambah', 'banyak', 'moga', 'bisa', 'cocok', 'harga']",0
164,jujur lupa racun kuasa cantik hijab uye bisa cantik dewi sandra lama tapi jujur tidak manfaat kebal rasa tidak buruk muncul bruntus tidak efek cerah kusam tidak,"['jujur', 'lupa', 'racun', 'kuasa', 'cantik', 'hijab', 'uye', 'bisa', 'cantik', 'dewi', 'sandra', 'lama', 'tapi', 'jujur', 'tidak', 'manfaat', 'kebal', 'rasa', 'tidak', 'buruk', 'muncul', 'bruntus', 'tidak', 'efek', 'cerah', 'kusam', 'tidak']",0
165,banyak cocok nyata tidak tidak hilang perih panas nyata rasa bintik tidak rata,"['banyak', 'cocok', 'nyata', 'tidak', 'tidak', 'hilang', 'perih', 'panas', 'nyata', 'rasa', 'bintik', 'tidak', 'rata']",0
166,harum enak tekstur lembut tidak bagus giroh moga cerah shiny cling lampu yekhand hati ekspektasi tidak cyin sedi nyata bruntus tapi betapa bodoh bskanya purging ogah rugi akhir jerawat muncul permisi tidak jerawat hilang penasaranya jerawat nyata luka hati jutan dgnmu,"['harum', 'enak', 'tekstur', 'lembut', 'tidak', 'bagus', 'giroh', 'moga', 'cerah', 'shiny', 'cling', 'lampu', 'yekhand', 'hati', 'ekspektasi', 'tidak', 'cyin', 'sedi', 'nyata', 'bruntus', 'tapi', 'betapa', 'bodoh', 'bskanya', 'purging', 'ogah', 'rugi', 'akhir', 'jerawat', 'muncul', 'permisi', 'tidak', 'jerawat', 'hilang', 'penasaranya', 'jerawat', 'nyata', 'luka', 'hati', 'jutan', 'dgnmu']",0
