review,label
"💧Packagingnya tube lucu banget, kecil dan imut... warnanya gradasi biru putih, dan punya kesan simple.Produknya disertai box berwarna serupa dengan penjelasan produk yang menurutku lengkap banget. 💧Travel size atau sample size ini punya ukuran 15 ml, cocok buat dibawa-bawa di pouch atau tas, tapi isinya dikit banget, kebetulan aku pake seminggu udah habis. 💧Teksturnya warna hjau soft yang hampir gak keliatan gitu. Teksturnya juga ringan banget, cepet nyerap dan gak lengket. 💧Wanginya hampir gak ada, wangi-wangi biasa aja dan hampir gak kecium. 💧Klaim dan manfaatnya banyak banget yang dipaparkan di box produk ini yaitu terasa ringan seperti air, mengandung water capsule, mencegah kulit kering, water proof (dibuktikan dengan water uji resistance 80 menit) namun mudah dibersihkan dengan sabun, no added colorant, non comedogenic dan allergy tested. 💧Seperti sunscreen pada umumnya, produk ini juga aku pake sebanyak 2 ruas jari setelah moisturizer dan sebelum bedak. Bahkan tanpa bedak aku juga ngerasa oke banget, gak bikin greasy soalnya. Malah kulit keliatan kenyal, rasanya lembap banget dan lembut. Suka banget sama finishnya, nyaman banget, kulit berasa segar juga. Bener- bener berasa kaya air kalo udah dioles dan nyerapjuga gak lengket. Gak ada whitecast, gak berasa ada yang nempel dimuka, ringan banget, selain itu non comedogenic juga, bagus bangetkan… aku suka banget sih... Oh iya produk ini sebenernya ada fragrancenya di list ingredients, tapi dibawah-bawah, walaupun menurutku hampir gak kecium baunya. perlu diperhatikan juga kalo alcoholnya ada di urutan ke-dua dari ingredients list. Oh iya dia ini tipe sunscreen yang chemical ya... Bisa diliat dari ingredientnya yg gak mengandung titanium dan zinc dioxide.💧Untuk yang kecil ini aku beli kalo gak salah harganya sekitar 38K di alfamart. Untuk yang ukuran full size 50gr, juga banyak dijual dimana-mana, ada di shopee, tokped, sociolla, dll, untuk yang offline bisa di guardian atau supermarket lainnya, harganya bervariasi mulai dari 90K- 140K.",1
"💫Kebetulan aku ambil yang isi 50ml. Packagingnya tube yang cukup mungil agak tipis berwarna pink dan putih. Bener-bener travel friendly. 💫Teksturnya seperti cream, dengan warna putih vanilla. 💫Wanginya enak banget, wangi buah yang menyegarkan. 💫Aku pake ini udah sekitar 1-2 bulanan. 💫Klaimnya brighter & glowing look with summer plum extract. 💫Dengan wanginya yang buah, waktu cuci muka berasa seger banget. Kulit rasanya bersih, menurutku juga lumayan mencerahkan, gak bikin muka kusam. Sayangnya di kulit aku, produk ini berasa banget keringnya. Habis cuci muka rasanya keset banget. But overall oke, sampai saat ini produknya gak menyebabkan efek negatif di kulit aku. 💫Harga 13K",1
"💯 dari aku buat product npure ini, muka aku type yang agak sensitive udah berkali kali ganti facewash tp susah. Tapi aku cocok bgt pake ini  apalagi buat jerawat dan pas paginya udah kering. Mau repurchase kedua kali nih sukaaaa bangettttttt",1
"🔸️teksture: cair jelas ya karena face mist. 🔸️warna: bening(?). 🔸️wangi: baunya ya khas vit c gituh, ga keganggu bagiku, tp seger aja. 🔸️packaging: mini yah, travel size. tp kalo bawa pergi jauh hrs di isolasi lg tutupnya biar ga kebuka, kdg suka kebuka trs kepencet. ➖wktu udh bro kali semprot, bagian spraynya suka rusak, bukan ga bs keluar semprotannya tp lebih kayak miring gtu kedalem. udh 2x kek gni. jdnya pas disemprot posisinya hrs disesuai in wkwk. ➕seger, manfaatnya yah ga gtu keliatan tp kalau mau cati face mist yg seger dan affordable ditmbh for dullskin/kulit kusam, ini rekomen sih. pas lg online trs ngantuk, semprot2 ini kan mayan, sekalian bgn trs menghidrasi muka wkwk. aku suka pake face mist sbg step terakhir skincare atau pas lg pgn aja semprot biar seger hehe(alalagi pas cuaca panas). 📒kalo mau pake makeup, aku saranin semprot sbg base makeup sesudah primer spray atau sebelum primer yg bntk lotion. biar lembalin dan segerin base muka kita.",1
🤫ini bagus poll ya gaes..mukaku itu berminyak + jerawat beruntusan..aku pakai ini cocok..🖤jadi aku rekomenkan pake wash face yang satu ini..moga bisa membantu gaesssss...jangan lupa cobaiinnnn yaaaa~~~Ditunggu~ Jangan Sampai Ke Tinggalan..,1
"😍😍😍😭😭😭🖤🖤🖤 SPEECHLESS AQ!!! kok bisa yaa ada face wash se perfect ini heeeyy🥺 busanya ga banyak, baunya enak, dan gabikin muka kering malah keliatan bersih sih sihh bgt mukaku dan hualuuss😭🤝",1
"😢 Dulu beli pas masi baru2nya launching krn klaimnya sunscreen pertama dgn finish matte (krn skin type-ku oily). Eh trnyata pas dicoba, ngga bgt di kulitku. Ga matte, greasy, ga nyerep kaya cm stay di permukaan kulit aja, uda gtu piling, dan klo ditimpa produk complexion ga bisa, pasti jd kemana2 ga nempel.",0
😥😥😥😥😥😥😥😥😥😥😥😥😥 nggak cocok bikin bruntusaaaaaaaaaaassaaaaaaaaaaaaaaaaaaaaaaannnn haduuuhhhhhhhhhhhh😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥,0
"1. gel nya ga lengket, cepet meresap, tapi setelah kering, kaya membentuk lapisan yang kaku gitu, kayak pakai masker peel off bening. agak kurang nyaman sih buat aku 2. ga bikin BO 3. saat di apply ga ada wangi yg nyengat, tapi justru tangan aku utk apply gel ini ada bau kurang enak, kaya bau abis potong bawang merah, hehe 4. dengan harga segitu, ini lumayan murah karna isinya banyak, dan awet 5. untuk hasil, aku ga ngerasa ada perubahan yg signifikan sih",1
10/10 â­ï¸ gausah diragukan lagi lahya product iniiii bahkan abis cuci muka kalo aku pake dia masih ngangkag kotoran juga siss residuâ€ apapun ahhh parah cinta banget sesuai ama harganya yg lumayan dikantongg tapi poriâ€ terbanth bgt karna dia ngebersihin total,1
"1000/10 cinta mati akuuuu, sebagai warga kulit berminyak sensitif dan berjerawat toner ini sangat sangat sangat membantu aku banget sih. Aku gak pernah cocok sama pelembab, tp toner ini bisa banget gantiin pelembab di mukak aku, aku pakek seleyer sebelum serum dan 7 leyer setelah serum sebagai ganti pelembab. Dan juga pakek dengan metode CSM juga mantep. Yg sheet mask kalah pokoknya, satu produk ini berjuta fungsi sih di aku, cinta banget sekarang udah botol ke 3. 1 botol yg 200ml aku makeknya 3bulan. Cinta pokoknya, mau sungkem sama yg bikin â¤ï¸â¤ï¸â¤ï¸",1
"1⃣Cetaphil ini adalah sabun muka dengan tipe no busa, no fragrance, no alcohol. 2⃣Cocok banget buat kulit sensi macam kulitku. 3⃣After use nya kulit lembab banget. enak banget. 4⃣Ga menimbulkan sensasi ketarik atau kulit kasar di kulitku. 5⃣Texturenya kental. dan warnanya putih butek gitu. 6⃣Untuk harganya sih lumayan ya. Tapi hasilnya bagus banget buat kulit.",1
1st cleanser fav aku krn super gentle dan lumayan ngangkat kotoran. aku ga pernah pake make up dak cuma pake ss jadi ini cukup si buat ngebersihin kotoran dan ngangkat sisa sisa ss. ingredients nya ga macem macem jadi bagusss bgt. ga perih juga kalo kena mata,1
"1st cleanser water based yg aku coba. Ada wangi sedikit tapi tidak mengganggu. Kemampuan membersihkannya cukup baik, tapi di kulitku yang sensitif penggunaan dengan jangka waktu lama (2-3 minggu berturut-turut) menyebabkan redness dan rasa perih karena ada alkohol serta gesekan kulit dengan kapas. Jadi, aku pakai ini kalau lagi malas pake cleansing oil aja, karena simple banget tinggal tuang ke kapas dan bersihkan residu make up, debu, dan sunscreen. Make up waterproof tidak bisa hilang pakai ini ya, jadi harus pakai oil-based cleanser.",1
"1⃣sunscreen pertamaku. 2⃣ Awal pemakaiannya, buat wajahku purging. Jadi muncul jerawat kecil² gitu. Tapi seiring berjalannya waktu engga. Malah cocok banget sekarang. 3⃣Gada fragrance. 4⃣Teksturnya rada cair. Warnanya Putih butek gitu. 5⃣I have been using this sunscreen for over a year.",1
"2 hari pakai ga ada masalah apa2 , masuk hari ke 3 mulai muncul tu beruntus kayak merah2 gitu , agak panas jg , sayang banegt aku akhirnya stop aja pakainya , tkut makin parah soalnya :( padahl eman banget yah masih banyak krimnya ..",0
"2-3 bulan lalu lagi liburan dan lupa bawa sunscreen, coba ngegojekin pake shopee dan ternyata malah cocok banget. Teksturnya ga terlalu kental dan cepat menyerap. Harganya murah dan banyak di Alfamart ternyata, jadi kalau habis gampang nyarinya gaperlu online hehe.",1
"2018! kenal produk ini krn racun iklan Tv.sebenarnya dlu cmn coba"", tertarik krn klaim nya bisa memudarkan noda hitam after 7 days dan work di aku.Diaku mencerahkannya dapett dan paling aku suka bisa ngilangin beruntusan:'). awalnya emg agak ketarik, tp lama kelamaan udh biasa make ini dan bikin lembab bersih bgttt. Pernah ganti produk bbrp bulan tp balik lagi ke nivea ini krn emg cocok dan gamau gonta ganti lagi",1
"3 hari pake muncul jerawat kecil2 di pipi, feelingku mengatakan kok kayanya ga cocok ya, karena masih belum terima akhirnya gas lanjut, brushnya lumayan enak waktu dipake. Setelah udah seminggu eh muncul jerawat di tempat yang ga biasanya, berarti bukan purging, sedih, padahal review bagus2 dan lumayan berharap sama fw ini?. Dia no alkohol, no sls, no paraben, no mineral oil, terus ada kandungan real centella leavesnya, green tea, mana ada niacinamidenya lagi, ingredientsnya bagus banget, dahlah kesel karena ga berjodoh?. ",0
"3 tahun lalu mencoba Cetaphil karena lagi hype dan direkomendasikan teman-teman, tapi sayangnya tidak cocok. Tahun lalu waktu break out parah, mencoba ini lagi dan yerus pakai sampai hari ini. Bagiku ini must have item banget, apalagi sekarang gampang ditemukan dimana-mana dengan harga terjangkau. Dia membersihkan kulit secara gentle, jadi setelah memakainya muka tidak ketarik sama sekali. Akan tetapi, rasa-rasanya akan terasa kurang bersih kalau membersihkan make-up. So, harus memastikan make-up bersih sebelum cuci muka. It is worth to buy!",1
"a big no no. ada silicon nya. produk nya suka menggumpal terus peeling off of my skin. kalo gini gimana bisa melindungi kulit? produk nya aja ga stay di muka. balling. pertamanya aku pake ini sama moisturizer yg ada silicon nya juga. silicon + silicon = sunscreen nya ga stay di muka. ok, ak coba ga pake moisturizer nya. tapi masih tetep aja peeling. terus juga ada alcohol denat yang ga bagus buat muka. repurchase? no",0
"A decent micellar water, ampuh membersihkan noda. Tapi sedikit bikin kering di kulitku. Menurutku kurang worth sih, mending nambah sedikit biar dapat yang versi micellair xpert yang jauh lebih nyaman dipakai tiap hari. Won't repurchase",0
"A MUST HAVE GEL CLEANSER! Ini water-based cleanser favorit aku. Teksturnya gel yang agak runny dan berbusa (in my opinion, busanya ga terlalu banyak dan ga terlalu sedikit, pas!). Ga bikin kulit ketarik dan kering, udah repurchase berkali-kali!",1
"A must have sunscreen for sunscreen haters! Approved!!! Dari segi tekstur ringan banget, cepet meresap walaupun setelah layering skincare memang harus sabar ya untuk ratainnya. Ada efek cooling pas dipakai. Gabikin kusam, berminyak, atau dekil juga. Feelsnya bener2 kaya pake moisturizer aja gitu udah! Tapi kalau aku sendiri pake ini buat di dalam ruangan ya, rasanya kurang nampol aja kalau keluar pake ini😄 Tapi untuk daily sunscreen di rumah IS A YESS🔥🔥 Apalagi yg harus pakai sebanyak dua ruas jari. Believe me you won’t regret it!",1
A very gentle cleanser. Terkturnya yg ringan menurutku paling cocok digunakan di pagi hari. Gel cleanser ini juga bisa digunakan sebagai second cleanser untuk membersihkan wajah dari sisa makeup di malam hari. Tipe cleanser seperti ini juga banyak direkomendasikan untuk pemilik kulit berminyak. -SAY,1
"A YES PRODUCT! why? karena ini bagus banget buat exfo bagi pemula, atau yang takut pake chemical exfo dengan presentase exfo ingredients yang tinggi, setelah pake ini seger banget, dan bisa ngilangin whiteheads di hidung, and jerawat nasi (if u ngusapnya agak dikopek HAHAH) tapi serius deh, ini bikin muka jadi halus, ngusapnya juga gausa pake tenaga, pake kapas trus diusap dengan jari manis sama kelingking, must try banget buat begggginnneerssssss!!!!",1
"â€¢ Packaging â€” Micellar water ini dikemas dalam botol plastik transparan, dilengkapi dengan tutup pump berwarna pink yang menjadi ciri khas produk-produk line Sensibio milik Bioderma. â€¢ Formula â€” Bioderma Sensibio H2OÂ Micellar Water adalahÂ make-up removingÂ micelle solutionÂ untukÂ sensitive skin. Micellar water Bioderma terbuat dari air yang sudahÂ dipurifikasi sesuai dengan standar paramedis, jadi, air yang dipakai sebagai bahan baku udah 100% bebas bakteri (source: safiranys.com). Produk ini memilikiÂ ingredientsÂ yang simple, mengandungÂ ProÂ Cucumis Sativus (Cucumber) Fruit ExtractÂ atau ekstrak buah mentimun yang mampu memberikan efekÂ anti-oksidan yang dibutuhkan kulit. Selain anti-oksidan, ekstrak buah mentimun juga berperan sebagai anti-inflamasiÂ dan membantu melawan tanda-tanda penuaan (source: journal.sociolla.com). â€¢ Texture and Scent â€” Teksturnya cair seperti air, berwarna bening. Micellar water ini non-fragrance, tetapi aku me-notice ada aroma asam yang sangat tipis, tidak mengganggu sama sekali. â€¢ Experience â€” Ketika diaplikasikan ke wajah, micellar water ini memberikan sensasiÂ cooling, fresh, hydrating, dan soothing. Produk ini tidak meninggalkan sensasiÂ perih yang kadang aku rasakan saat menggosokkan micellar water lain menggunakan kapas ke wajahku, ataupun rasa lengket dan kering. Performanya dalam membersihkan kulit sudah tidak diragukan lagi. Pokoknya, micellar water ini life-changing banget menurutku karena cleansing power-nya sebagus itu. â€¢ Repurchase? â€” YES. Will forever repurchase this karena belum pernah pakai micellar water yang seefektif ini sebelumnya, dan aku pun gak kepikiran sama sekali untuk eksplor micellar water lain, secinta itu. :"") â€¢ Recommended? â€” YES. YES. YES.",1
"â€œAda harga ada kualitasâ€ adlh kata yg cocok buat bioderma ini. Even kdg suka ngelus dada ya beli produk ini, tapi emg se worth itu untuk dibeli! Kulit muka org emg beda2 dan kebetulan kulitku cocok bgt sm bioderma ini. Sebenarnya brand yang lain cocok2 juga tapi jujur yang ampuh angkat debu, kotoran, trus make up ya bioderma ini. Kalo kalian mau cobain, bisa banget beli yg travel sizenya dulu ya drpada sayang ga cocok ðŸ¥²",1
"aaa ini facial wash pertama yang paling aku nanti nanti dan aku ber ekspetasi tinggi banget sama facial wash ini!karena dulu awal awal pandemi hadalabo ini selalu lewat fyp,but di aku kurang cocok huhu ðŸ¥º aku kira awalnya purging gt karena aku baru pertama kali pemakaian aha bha tapi setelah 2-3 bulan aku pake ini kok jerawat ku tambah banyakk ya :( no problem guyss!jangan takut buat cobaa!gak cocok di aku belum tentu gak cocok dikalian ðŸ¥°",0
"aaa loveee banget sama face wash satu ini, dia benar-benar holly grailku buat ngilangin beruntusanku. soalnya dulunya aku sempet beruntusan parah djidat terus nyoba ganti ke fw ini dan cuma pake basic skincare beruntusanku kering terus ilangg dalam seminggu. dia gak kerasa ketarik, dingin, gak licin, baunya agak kayak ramuan. bakal repurchase lagii",1
"Aaa suka banget sama moisturizer yg satu ini, teksturnya pas ga lengket sama sekali. Bikin muka jadi lembab banget... formulasi mencerahkan kulit terbaru untuk mengatasi flek/ dark spot pada kulit termasuk daerah lipatan hitam. Rasakan hasilnya setelah 7 hari pemakaian. Krim mewah ini diformulasikan dengan kadar vitamin C tinggi dari campuran bahan alami seperti lemon untuk mencerahkan /menyamarkan noda hitam/ flek dan melembabkan kulit. Pada formula yang baru juga ditambahkan fungsi sebagai pelembab (moisturizer) saat malam hari. Membantu menjaga kelembaban, mencegah penuaan dini akibat timbulnya kerutan atau garis halus, dan mencegah kulit berminyak.
Lihat bedanya, kulit akan terasa kenyal, segar dan cerah berseri setelah pemakaian.",1
"AAAA sedih banget gak cocok sama produk ini, aku breakout di jidat gak nanggung-nanggung langsung 7 jerawat bbrp gede2 dan sisanya kecil2. Padahal aku suka banget sama finishnya, teksturnya & harganya. Sayang bgt sekarang nganggur :( Efek mencerahkan aku juga kurang dapet, klaim yang aku dapet cuman hydrating aja (sebenernya cukup tp balik lagi sayang kurang cocok)",0
"Aaaa Suka banget ama sunscreen ini selain mudah meresap...wajahku juga terlindungi dari paparan sinar matahari jadi ga takut hitam deh hehe,,jerawat pun ga berani muncul lagian ni produk ringan banget enteng mau di bawa kemanapun..recommended banget deh❤",1
"aaaa suka banget sama mousturizer dari azarine ini, apalagi di combo sama serumnya, wajah aku sekarang jadi lebih cerah dan lembab, worth it banget sih di wajah aku yang sensitif, kalian jangan ragu buat nyobain karena emg sebagus itu 😍😍",1
"aaaa suka banget sama night moisturizer nya karena bikin wajah aku jadi glowing dan lembab bangettt, selain itu dia diformulasikan dengan 7 whitening complex dan glowing skin activator technology. pokoknya recommended banget ini produk",1
Aaaaa i love this product!!! Because my acne scars will be better because i often re-touch. Not make my skin be oily. I have been used that white color but make my skin be oily wkwkwk 😭 I loop very much because my skin will be glowing ❤️😘 heheheeehhe. Try it!,1
"aaaaa ini sunscreen bagus bgtt!!!! aku pecinta sunscreen spf tinggi merasa seneng ketemu ss yg ringan dan ga bikin muka kusam, after use nya tuh adem banget, ga pedih dimata... teksturnya gel gampang di blend ke wajah ga peeling sama sekali! repurchase? yessss bgtttt dgn harga murah bs dapat spf45+++",1
