,Text_Final,tokens,label,Pos,Neg
70,akhir lama cocok banget kulit kering lembap tidak iritasi lama iritasi ujung kering perih,"['akhir', 'lama', 'cocok', 'banget', 'kulit', 'kering', 'lembap', 'tidak', 'iritasi', 'lama', 'iritasi', 'ujung', 'kering', 'perih']",1,1,0
71,alam mengunakan produk produk buat kering benar standar tidak bisa kurang suka rasa rasa kurang bersih licin,"['alam', 'mengunakan', 'produk', 'produk', 'buat', 'kering', 'benar', 'standar', 'tidak', 'bisa', 'kurang', 'suka', 'rasa', 'rasa', 'kurang', 'bersih', 'licin']",0,0,1
72,tidak tapi tidak beda bantu banget sensitif bruntus henti kurang ampuh bersih bersih kurang suka tekstur lebih mirip,"['tidak', 'tapi', 'tidak', 'beda', 'bantu', 'banget', 'sensitif', 'bruntus', 'henti', 'kurang', 'ampuh', 'bersih', 'bersih', 'kurang', 'suka', 'tekstur', 'lebih', 'mirip']",0,0,1
73,tidak biasa bukan sabun tidak licin tidak liat cerah biasa banget tapi merah merah iritasi cocok pakai gentle banget,"['tidak', 'biasa', 'bukan', 'sabun', 'tidak', 'licin', 'tidak', 'liat', 'cerah', 'biasa', 'banget', 'tapi', 'merah', 'merah', 'iritasi', 'cocok', 'pakai', 'gentle', 'banget']",0,0,1
74,hilang bruntus benar lumayan kurang tekstur tidak tekstur tidak cerah bersih bersih bukan mutihin belum tidak habis,"['hilang', 'bruntus', 'benar', 'lumayan', 'kurang', 'tekstur', 'tidak', 'tekstur', 'tidak', 'cerah', 'bersih', 'bersih', 'bukan', 'mutihin', 'belum', 'tidak', 'habis']",1,1,0
75,jerawat besar salah serum tidak cocok tidak tunda hilang tapi jerawat kempes tidak besar tingal bekas jerawat sedikit belum hilang lebih sehat lembap bisa tapi,"['jerawat', 'besar', 'salah', 'serum', 'tidak', 'cocok', 'tidak', 'tunda', 'hilang', 'tapi', 'jerawat', 'kempes', 'tidak', 'besar', 'tingal', 'bekas', 'jerawat', 'sedikit', 'belum', 'hilang', 'lebih', 'sehat', 'lembap', 'bisa', 'tapi']",1,1,0
76,akhir tarik habis lembap tidak kencang perih gatal bisa tenang reda awal coba langanan cocok tapi akhir rekomendasi repurchase,"['akhir', 'tarik', 'habis', 'lembap', 'tidak', 'kencang', 'perih', 'gatal', 'bisa', 'tenang', 'reda', 'awal', 'coba', 'langanan', 'cocok', 'tapi', 'akhir', 'rekomendasi', 'repurchase']",1,1,0
77,tahun lumayan kenyal lembap tidak busa jerawat tapi muncul hilang pie rutin double bersih,"['tahun', 'lumayan', 'kenyal', 'lembap', 'tidak', 'busa', 'jerawat', 'tapi', 'muncul', 'hilang', 'pie', 'rutin', 'double', 'bersih']",1,1,0
78,lumayan lama tahun lebih bersih baik lembut aroma aneh aneh tapi jujur suka rasa sensasi licin lici rasa kurang bersih hasil bersih benar tidak kep sensitif kondisi tapi tidak lebih cerah sinar tidak lebih lembap overal gentle bersih bagus sensitif,"['lumayan', 'lama', 'tahun', 'lebih', 'bersih', 'baik', 'lembut', 'aroma', 'aneh', 'aneh', 'tapi', 'jujur', 'suka', 'rasa', 'sensasi', 'licin', 'lici', 'rasa', 'kurang', 'bersih', 'hasil', 'bersih', 'benar', 'tidak', 'kep', 'sensitif', 'kondisi', 'tapi', 'tidak', 'lebih', 'cerah', 'sinar', 'tidak', 'lebih', 'lembap', 'overal', 'gentle', 'bersih', 'bagus', 'sensitif']",1,1,0
79,suka selamat banget dasar rusak langsung gentle banyak banget busa benar baik repurchase,"['suka', 'selamat', 'banget', 'dasar', 'rusak', 'langsung', 'gentle', 'banyak', 'banget', 'busa', 'benar', 'baik', 'repurchase']",1,1,0
80,awal coba cocok tekstur cair benar benar gentle minyak jerawat cukup bagus rasa lebih lembap minyak kurang,"['awal', 'coba', 'cocok', 'tekstur', 'cair', 'benar', 'benar', 'gentle', 'minyak', 'jerawat', 'cukup', 'bagus', 'rasa', 'lebih', 'lembap', 'minyak', 'kurang']",1,1,0
81,cocok banget sensitif kering benar benar lembap biasa tidak efek tapi rutin cerah jerawat kempes noda hitam wajah pudar tapi tidak rutin,"['cocok', 'banget', 'sensitif', 'kering', 'benar', 'benar', 'lembap', 'biasa', 'tidak', 'efek', 'tapi', 'rutin', 'cerah', 'jerawat', 'kempes', 'noda', 'hitam', 'wajah', 'pudar', 'tapi', 'tidak', 'rutin']",1,1,0
82,maf gentle bersih tidak kurang gel bening banyak wajah tidak rasa komedo banyak banget muncul bruntus tekstur lama tidak banget,"['maf', 'gentle', 'bersih', 'tidak', 'kurang', 'gel', 'bening', 'banyak', 'wajah', 'tidak', 'rasa', 'komedo', 'banyak', 'banget', 'muncul', 'bruntus', 'tekstur', 'lama', 'tidak', 'banget']",0,0,1
83,breakout gentle mana klaim gentle tidak cocok bruntus kurang suka licin banget kandung tidak repurchase,"['breakout', 'gentle', 'mana', 'klaim', 'gentle', 'tidak', 'cocok', 'bruntus', 'kurang', 'suka', 'licin', 'banget', 'kandung', 'tidak', 'repurchase']",0,0,1
84,produk sangat sangat rekomendasi sensitif busa tapi meningalkan kesan bersih tidak timbul efek tidak sabar sabun habis botol produk,"['produk', 'sangat', 'sangat', 'rekomendasi', 'sensitif', 'busa', 'tapi', 'meningalkan', 'kesan', 'bersih', 'tidak', 'timbul', 'efek', 'tidak', 'sabar', 'sabun', 'habis', 'botol', 'produk']",0,0,1
85,awal suka bantu bersih hasil akhir tidak minyak les busa repurchase tapi sayang tidak rasa awal semkain minyak kurang asa bersih,"['awal', 'suka', 'bantu', 'bersih', 'hasil', 'akhir', 'tidak', 'minyak', 'les', 'busa', 'repurchase', 'tapi', 'sayang', 'tidak', 'rasa', 'awal', 'semkain', 'minyak', 'kurang', 'asa', 'bersih']",0,0,1
86,mulus kinclong tambah awal coba rasa segar akhir untung kemas tidak rugi rugi akhir kering kelupas bekas jerawat rasa benar benar hilang lembap,"['mulus', 'kinclong', 'tambah', 'awal', 'coba', 'rasa', 'segar', 'akhir', 'untung', 'kemas', 'tidak', 'rugi', 'rugi', 'akhir', 'kering', 'kelupas', 'bekas', 'jerawat', 'rasa', 'benar', 'benar', 'hilang', 'lembap']",0,0,1
87,racun bruntus lumayan reda tapi semkain bersih debu selain tidak spesial cocok malas sabun sabun pengaruh banget tidak cocok malas breakout breakout tidak resiko nyaman,"['racun', 'bruntus', 'lumayan', 'reda', 'tapi', 'semkain', 'bersih', 'debu', 'selain', 'tidak', 'spesial', 'cocok', 'malas', 'sabun', 'sabun', 'pengaruh', 'banget', 'tidak', 'cocok', 'malas', 'breakout', 'breakout', 'tidak', 'resiko', 'nyaman']",1,1,0
88,coba produk produk kenal sensitif betul sensitif banget coba botol tekstur putih tidak bau tidak bau asa tekstur,"['coba', 'produk', 'produk', 'kenal', 'sensitif', 'betul', 'sensitif', 'banget', 'coba', 'botol', 'tekstur', 'putih', 'tidak', 'bau', 'tidak', 'bau', 'asa', 'tekstur']",0,0,1
89,bersih cinta gentle banget habis asa banget lembap tidak tarik suka sempurna bagus harga banget repurchase,"['bersih', 'cinta', 'gentle', 'banget', 'habis', 'asa', 'banget', 'lembap', 'tidak', 'tarik', 'suka', 'sempurna', 'bagus', 'harga', 'banget', 'repurchase']",1,1,0
90,racun bagus jerawat bruntus tidak busa tekstur cair warna putih diaplikasin tidak sabun tapi asa bersih rutin lumayan hilang bruntus harga zamanya mahal tapi awet banget jatuh lebih murah comerce tapi tidak lebih tarik,"['racun', 'bagus', 'jerawat', 'bruntus', 'tidak', 'busa', 'tekstur', 'cair', 'warna', 'putih', 'diaplikasin', 'tidak', 'sabun', 'tapi', 'asa', 'bersih', 'rutin', 'lumayan', 'hilang', 'bruntus', 'harga', 'zamanya', 'mahal', 'tapi', 'awet', 'banget', 'jatuh', 'lebih', 'murah', 'comerce', 'tapi', 'tidak', 'lebih', 'tarik']",1,1,0
91,coba jerawat radang butuh bersih gentle tidak kering tarik akhir populer coba bersih tidak busa tekstur gel diaply tidak rasa sabun sangat sayang banget bersih asa kering tarik banget akhir tidak kering banget,"['coba', 'jerawat', 'radang', 'butuh', 'bersih', 'gentle', 'tidak', 'kering', 'tarik', 'akhir', 'populer', 'coba', 'bersih', 'tidak', 'busa', 'tekstur', 'gel', 'diaply', 'tidak', 'rasa', 'sabun', 'sangat', 'sayang', 'banget', 'bersih', 'asa', 'kering', 'tarik', 'banget', 'akhir', 'tidak', 'kering', 'banget']",0,0,1
92,sensitif gampang kering coba bersih loked harmles coba genges tidak tidak busa biasa tapi rasa tapi tapi besar praktis bisa lama tidak tidak tidak lebih tapi cukup bersih penting bersih tidak kering tidak tabrak aktif,"['sensitif', 'gampang', 'kering', 'coba', 'bersih', 'loked', 'harmles', 'coba', 'genges', 'tidak', 'tidak', 'busa', 'biasa', 'tapi', 'rasa', 'tapi', 'tapi', 'besar', 'praktis', 'bisa', 'lama', 'tidak', 'tidak', 'tidak', 'lebih', 'tapi', 'cukup', 'bersih', 'penting', 'bersih', 'tidak', 'kering', 'tidak', 'tabrak', 'aktif']",1,1,0
93,repurchase benar benar kerja super kering sensitif sering sabun saran sabun sabunya tidak busa tapi benar gentle banget repurchase,"['repurchase', 'benar', 'benar', 'kerja', 'super', 'kering', 'sensitif', 'sering', 'sabun', 'saran', 'sabun', 'sabunya', 'tidak', 'busa', 'tapi', 'benar', 'gentle', 'banget', 'repurchase']",1,1,0
94,cocok konsistensi ringan busa sedikit tidak kering lembap banget awet tidak habis habis tidak efek tidak kering busa sedikit banget,"['cocok', 'konsistensi', 'ringan', 'busa', 'sedikit', 'tidak', 'kering', 'lembap', 'banget', 'awet', 'tidak', 'habis', 'habis', 'tidak', 'efek', 'tidak', 'kering', 'busa', 'sedikit', 'banget']",1,1,0
95,bagus jerawat tidak tambah tapi tidak efek bruntus banyak tidak hilang hilang efek enak nyaman tidak licin tarik tapi tidak efek harga mahal habis hadalabo,"['bagus', 'jerawat', 'tidak', 'tambah', 'tapi', 'tidak', 'efek', 'bruntus', 'banyak', 'tidak', 'hilang', 'hilang', 'efek', 'enak', 'nyaman', 'tidak', 'licin', 'tarik', 'tapi', 'tidak', 'efek', 'harga', 'mahal', 'habis', 'hadalabo']",0,0,1
96,walaupun gentle tapi sabunya tidak busa banyak tapi kering kombinasi tapi awet harga,"['walaupun', 'gentle', 'tapi', 'sabunya', 'tidak', 'busa', 'banyak', 'tapi', 'kering', 'kombinasi', 'tapi', 'awet', 'harga']",0,0,1
97,jujur rasa tidak jerawat lebih mending cerah benar bersih tapi takut coba coba banyak banyak tidak cocok tahan,"['jujur', 'rasa', 'tidak', 'jerawat', 'lebih', 'mending', 'cerah', 'benar', 'bersih', 'tapi', 'takut', 'coba', 'coba', 'banyak', 'banyak', 'tidak', 'cocok', 'tahan']",1,1,0
98,produk tidak bruntus busa sedikit banget tidak parfum aman sabun bisa buat tidak breakout tapi cerah tenang,"['produk', 'tidak', 'bruntus', 'busa', 'sedikit', 'banget', 'tidak', 'parfum', 'aman', 'sabun', 'bisa', 'buat', 'tidak', 'breakout', 'tapi', 'cerah', 'tenang']",1,1,0
99,produk timbul jerawat merah henti jerawat merah pudar striping sangat sangat sensitif kombinasi tapi lebih,"['produk', 'timbul', 'jerawat', 'merah', 'henti', 'jerawat', 'merah', 'pudar', 'striping', 'sangat', 'sangat', 'sensitif', 'kombinasi', 'tapi', 'lebih']",0,0,1
100,saran bagus banget langsung sangat tidak cocok sensitif efek rasa tarik kering muncul bruntus padahal banyak henti,"['saran', 'bagus', 'banget', 'langsung', 'sangat', 'tidak', 'cocok', 'sensitif', 'efek', 'rasa', 'tarik', 'kering', 'muncul', 'bruntus', 'padahal', 'banyak', 'henti']",0,0,1
101,produk benar benar gentle eksfoliasi kering rasa tarik belum aplikasi lembap blackhead angkat tapi whitehead engak angkat produk,"['produk', 'benar', 'benar', 'gentle', 'eksfoliasi', 'kering', 'rasa', 'tarik', 'belum', 'aplikasi', 'lembap', 'blackhead', 'angkat', 'tapi', 'whitehead', 'engak', 'angkat', 'produk']",1,1,0
102,habis rasa kering tarik sangat asa beda biasa gampang jerawat tidak cocok,"['habis', 'rasa', 'kering', 'tarik', 'sangat', 'asa', 'beda', 'biasa', 'gampang', 'jerawat', 'tidak', 'cocok']",0,0,1
103,favorit tidak tarik tapi asa banget bersih cerah coba coba hadalabo tapi,"['favorit', 'tidak', 'tarik', 'tapi', 'asa', 'banget', 'bersih', 'cerah', 'coba', 'coba', 'hadalabo', 'tapi']",1,1,0
104,tidak cocok awal iseng kusam muncul bruntus padahal banget produk hadalabo coba takut produk hadalabo harga murah tapi tidak,"['tidak', 'cocok', 'awal', 'iseng', 'kusam', 'muncul', 'bruntus', 'padahal', 'banget', 'produk', 'hadalabo', 'coba', 'takut', 'produk', 'hadalabo', 'harga', 'murah', 'tapi', 'tidak']",0,0,1
105,cocok produk tidak rasa efek signifikan benar tapi malas coba tidak kering tarik bersih takut,"['cocok', 'produk', 'tidak', 'rasa', 'efek', 'signifikan', 'benar', 'tapi', 'malas', 'coba', 'tidak', 'kering', 'tarik', 'bersih', 'takut']",1,1,0
106,salah produk sabun andal belum benar benar terap double bersih sunscren biasa langsung hadalabo tamagohada overal bersih cerah walaupun sedikit sedikit banyak busa buat kering,"['salah', 'produk', 'sabun', 'andal', 'belum', 'benar', 'benar', 'terap', 'double', 'bersih', 'sunscren', 'biasa', 'langsung', 'hadalabo', 'tamagohada', 'overal', 'bersih', 'cerah', 'walaupun', 'sedikit', 'sedikit', 'banyak', 'busa', 'buat', 'kering']",1,1,0
107,tidak produk cocok sensitif gampang jerawat tapi pakai hadalabo mantap,"['tidak', 'produk', 'cocok', 'sensitif', 'gampang', 'jerawat', 'tapi', 'pakai', 'hadalabo', 'mantap']",1,1,0
108,kering banget muncul bruntus inisiatif tidak seminguan mingu bisa tapi tidak sedikit walaupun kandung,"['kering', 'banget', 'muncul', 'bruntus', 'inisiatif', 'tidak', 'seminguan', 'mingu', 'bisa', 'tapi', 'tidak', 'sedikit', 'walaupun', 'kandung']",0,0,1
109,benar benar tidak aneh aneh simpel tidak bau busa bukan heboh enak banget asa bersih tidak tarik habis bagus banget jangkau harga banget eksfoliasi tapi banget tapi saran bukan eksfoliasi,"['benar', 'benar', 'tidak', 'aneh', 'aneh', 'simpel', 'tidak', 'bau', 'busa', 'bukan', 'heboh', 'enak', 'banget', 'asa', 'bersih', 'tidak', 'tarik', 'habis', 'bagus', 'banget', 'jangkau', 'harga', 'banget', 'eksfoliasi', 'tapi', 'banget', 'tapi', 'saran', 'bukan', 'eksfoliasi']",1,1,0
110,candu tapi tidak cukup kering semingu eksfoliasi tidak licin tapi bersih bruntus cukup kurang banyak tarik,"['candu', 'tapi', 'tidak', 'cukup', 'kering', 'semingu', 'eksfoliasi', 'tidak', 'licin', 'tapi', 'bersih', 'bruntus', 'cukup', 'kurang', 'banyak', 'tarik']",1,1,0
111,sangat tidak tidak rekomendasi bruntus jidat rasa tarik kering bau obat,"['sangat', 'tidak', 'tidak', 'rekomendasi', 'bruntus', 'jidat', 'rasa', 'tarik', 'kering', 'bau', 'obat']",0,0,1
112,holygrail sabun tidak tidak breakout tidak jerawat bersih tahap tidak bisa hidup produk tangis tidak cocok harga suka banget produk repurchase sekian,"['holygrail', 'sabun', 'tidak', 'tidak', 'breakout', 'tidak', 'jerawat', 'bersih', 'tahap', 'tidak', 'bisa', 'hidup', 'produk', 'tangis', 'tidak', 'cocok', 'harga', 'suka', 'banget', 'produk', 'repurchase', 'sekian']",1,1,0
113,produk peduli banget sensitif tapi tidak bisa produk keras sedikit langsung tipis tapi hadalabo tekstur lembut tidak lembut aplikasin cocok banget,"['produk', 'peduli', 'banget', 'sensitif', 'tapi', 'tidak', 'bisa', 'produk', 'keras', 'sedikit', 'langsung', 'tipis', 'tapi', 'hadalabo', 'tekstur', 'lembut', 'tidak', 'lembut', 'aplikasin', 'cocok', 'banget']",1,1,0
114,produk biasa tidak efek bersih habis tidak kandung aneh tidak breakout biasa tidak lebih tidak parfum bahaya hadalabo,"['produk', 'biasa', 'tidak', 'efek', 'bersih', 'habis', 'tidak', 'kandung', 'aneh', 'tidak', 'breakout', 'biasa', 'tidak', 'lebih', 'tidak', 'parfum', 'bahaya', 'hadalabo']",1,1,0
115,tidak remover coba senang banget awal rasa cocok produk efek lembut tapi tidak tapi efek eksfoliasi repurchase depa,"['tidak', 'remover', 'coba', 'senang', 'banget', 'awal', 'rasa', 'cocok', 'produk', 'efek', 'lembut', 'tapi', 'tidak', 'tapi', 'efek', 'eksfoliasi', 'repurchase', 'depa']",1,1,0
116,produk hadalabo enak tekstur busa wajar mudah repurchase,"['produk', 'hadalabo', 'enak', 'tekstur', 'busa', 'wajar', 'mudah', 'repurchase']",1,1,0
117,biasa kandung biasa tidak tekstur aplikasi busa lembut pemakain rasa cerah tapi biasa suka muncul jerawat kecil kecil tidak langsung lama hari hilang muncul biasa henti,"['biasa', 'kandung', 'biasa', 'tidak', 'tekstur', 'aplikasi', 'busa', 'lembut', 'pemakain', 'rasa', 'cerah', 'tapi', 'biasa', 'suka', 'muncul', 'jerawat', 'kecil', 'kecil', 'tidak', 'langsung', 'lama', 'hari', 'hilang', 'muncul', 'biasa', 'henti']",1,1,0
118,sensitif salah jerawat padahal produk berani produk cemas takut breakout tapi cocok banget tidak rasa tarik bersih minyak,"['sensitif', 'salah', 'jerawat', 'padahal', 'produk', 'berani', 'produk', 'cemas', 'takut', 'breakout', 'tapi', 'cocok', 'banget', 'tidak', 'rasa', 'tarik', 'bersih', 'minyak']",1,1,0
119,produk rupa remover lebih cocok remover tidak buat tarik kering kering tarik jangan salah beda produk rangkai dasar,"['produk', 'rupa', 'remover', 'lebih', 'cocok', 'remover', 'tidak', 'buat', 'tarik', 'kering', 'kering', 'tarik', 'jangan', 'salah', 'beda', 'produk', 'rangkai', 'dasar']",1,1,0
120,rasa lebih halus bagus busa tidak sedikit lumayan enak tapi selain tidak rasa efek lebih shirojyun lebih lembap,"['rasa', 'lebih', 'halus', 'bagus', 'busa', 'tidak', 'sedikit', 'lumayan', 'enak', 'tapi', 'selain', 'tidak', 'rasa', 'efek', 'lebih', 'shirojyun', 'lebih', 'lembap']",1,1,0
121,jujur banget suka tamagohada minyak kilang minyak pori besar komedo parah tapi alah kurang jangan lupa coba wajib banget,"['jujur', 'banget', 'suka', 'tamagohada', 'minyak', 'kilang', 'minyak', 'pori', 'besar', 'komedo', 'parah', 'tapi', 'alah', 'kurang', 'jangan', 'lupa', 'coba', 'wajib', 'banget']",1,1,0
122,eksfoliasi bersih benar tidak paraben bebas paraben banget paraben salicylic banget hopeles mingu purging parah tidak cocok henti semingu lumayan banyak banget jerawat cocok akhir tapi hasil akhir tarik banget bisa hampir holygrail bersih cocok benar jerawat kurang bruntus kurang bersih akhir benar pengaruh bruntus jarang muncul jerawat jarang muncul biasa jerawat bruntus hidup tidak,"['eksfoliasi', 'bersih', 'benar', 'tidak', 'paraben', 'bebas', 'paraben', 'banget', 'paraben', 'salicylic', 'banget', 'hopeles', 'mingu', 'purging', 'parah', 'tidak', 'cocok', 'henti', 'semingu', 'lumayan', 'banyak', 'banget', 'jerawat', 'cocok', 'akhir', 'tapi', 'hasil', 'akhir', 'tarik', 'banget', 'bisa', 'hampir', 'holygrail', 'bersih', 'cocok', 'benar', 'jerawat', 'kurang', 'bruntus', 'kurang', 'bersih', 'akhir', 'benar', 'pengaruh', 'bruntus', 'jarang', 'muncul', 'jerawat', 'jarang', 'muncul', 'biasa', 'jerawat', 'bruntus', 'hidup', 'tidak']",1,1,0
123,produk pengaruh tidak repurchase masalah awal produk tadi kering produk kusam kelap tapi tidak tambah jerawat tidak tambah,"['produk', 'pengaruh', 'tidak', 'repurchase', 'masalah', 'awal', 'produk', 'tadi', 'kering', 'produk', 'kusam', 'kelap', 'tapi', 'tidak', 'tambah', 'jerawat', 'tidak', 'tambah']",0,0,1
124,jauh cocok breakout engak gentle bahan rendah tapi gentle hadalabo tidak cocok tidak breakout sedikit banget awet kurang blackhead hidung tapi tidak tekstur padat busa tidak sedikit tidak tarik suka lama belum gentle hadalabo,"['jauh', 'cocok', 'breakout', 'engak', 'gentle', 'bahan', 'rendah', 'tapi', 'gentle', 'hadalabo', 'tidak', 'cocok', 'tidak', 'breakout', 'sedikit', 'banget', 'awet', 'kurang', 'blackhead', 'hidung', 'tapi', 'tidak', 'tekstur', 'padat', 'busa', 'tidak', 'sedikit', 'tidak', 'tarik', 'suka', 'lama', 'belum', 'gentle', 'hadalabo']",1,1,0
125,sama cocok formula ringan tidak striping walaupun tidak gel jerawat biasa jerawat cepat banget kering jerawat jauh kurang kandung imbang minyak efektif bersih pori,"['sama', 'cocok', 'formula', 'ringan', 'tidak', 'striping', 'walaupun', 'tidak', 'gel', 'jerawat', 'biasa', 'jerawat', 'cepat', 'banget', 'kering', 'jerawat', 'jauh', 'kurang', 'kandung', 'imbang', 'minyak', 'efektif', 'bersih', 'pori']",1,1,0
126,awal tidak masalah asa bersih tapi tidak kering tarik tapi lama lama dehidrasi bakal dasar rusak,"['awal', 'tidak', 'masalah', 'asa', 'bersih', 'tapi', 'tidak', 'kering', 'tarik', 'tapi', 'lama', 'lama', 'dehidrasi', 'bakal', 'dasar', 'rusak']",0,0,1
127,bagus banget asli taun kering tidak sedikit busa tidak parfum habis langsung asa halus bersih mulus efek cerah penting tidak tarik cocok,"['bagus', 'banget', 'asli', 'taun', 'kering', 'tidak', 'sedikit', 'busa', 'tidak', 'parfum', 'habis', 'langsung', 'asa', 'halus', 'bersih', 'mulus', 'efek', 'cerah', 'penting', 'tidak', 'tarik', 'cocok']",1,1,0
